videoId,title,description,publishedAt,channelId,channelTitle,thumbnails,duration,definition,caption,licensedContent,dimension,viewCount,likeCount,dislikeCount,favoriteCount,unique_id,video_url,logViewCount,performance
ZI9ndn2obDk,Using Cloud Pub/Sub with Cloud Run - ep. 9,"In this episode of Pub/Sub Made Easy, Priyanka Vergadia talks about how to set up a packing subscriber application on Cloud Run. Specifically, she speaks to why Cloud Run’s  serverless, containerized features allow it to seamlessly integrate with Pub/Sub, allowing order topics to send messages to packaging subscribers. 

Watch Episode 8 → https://goo.gle/2U55Wd2 
Using push subscriptions → https://goo.gle/2POIAHx 
Triggering from Pub/Sub Push → https://goo.gle/2TqPjtn 
 Using Pub/Sub with Cloud Run → https://goo.gle/3cA9KLW 

Pub/Sub Made Easy playlist → https://goo.gle/2XQ3vwC
Subscribe to the GCP channel → https://goo.gle/GCP

Product:Cloud - Data Analytics - PubSub; fullname: Priyanka Vergadia;

#PubSubMadeEasy",2020-03-13 16:00:09+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/ZI9ndn2obDk/hqdefault.jpg,0:05:42,hd,True,False,2d,29425,377,0,0,23221,https://www.youtube.com/watch?v=ZI9ndn2obDk,10.289633916257893,Top Quartile
wcEL6ES0dAI,Error Reporting and error logging,"In this episode of Stack Doctor, Yuri Grinshteyn speaks to the multiple ways that you can log errors in Stackdriver. Specifically, he goes over how you can use both the different logging libraries - such as the Cloud logging library, Bunyan logging library, or Winston logging library - or Stackdriver Error Reporting to log your errors. 

Can you alert in logs on Stackdriver?  → https://goo.gle/3bWxc5N 
Stackdoctor GitHub → https://goo.gle/39URsTk 
Creating and alerting on log-based metrics → https://goo.gle/2vQVHAK 
Check out other videos in this series → https://goo.gle/2M406XL 


For latest releases, please subscribe to the GCP Channel → https://goo.gle/GCP


Product: Stackdriver; fullname: Yuri Grinshteyn;

#StackDoctor",2020-03-14 16:00:14+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/wcEL6ES0dAI/hqdefault.jpg,0:03:09,hd,True,False,2d,10334,119,0,0,23219,https://www.youtube.com/watch?v=wcEL6ES0dAI,9.24329147211587,Top Quartile
HbAowQinpFk,How to make multiplayer matchmaking easier and scalable with Open Match (Google Games Dev Summit),"Learn more about Open Match, the open source matchmaking framework co-founded by Google Cloud and Unity. Hear how the game studio Grenge is using Open Match to create a flexible matchmaker for their new game, Kick-Flight, and how they will be able to customize and reuse it for future mobile game without having to redevelop everything from scratch. They will also discuss their use of other Google Cloud products including GKE and Cloud Spanner.

Resource(s):
Learn more about Open Match → https://goo.gle/2xUMmc3
Discover which of our game development solutions best suit your needs → https://goo.gle/2QvS6zA 

Speaker(s): Samir Hammoudi, Yasunori Ishikawa

Watch more Google for Games Developer Summit: 
Mobile Sessions → https://goo.gle/2Ixkxsn 
Cloud Sessions → https://goo.gle/2TQr1rD  
Stadia Sessions → https://goo.gle/331sK1B 

Subscribe to GCP → https://goo.gle/GCP

We'd love to hear your feedback. Please take this short survey to help us improve on future sessions: https://goo.gle/3953tVm


event: Google for Games 2020; re_ty: Premiere; fullname: Samir Hammoudi, Yasunori Ishikawa;",2020-03-23 17:00:10+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/HbAowQinpFk/hqdefault.jpg,0:19:27,hd,True,False,2d,16300,189,0,0,23214,https://www.youtube.com/watch?v=HbAowQinpFk,9.69898173460629,Top Quartile
OF8EtzQ4e6c,Scaling globally with Game Servers and Agones (Google Games Dev Summit),"In this presentation, we will talk about Agones, the open source project for orchestrating game servers built on top of Kubernetes, and also show how you can bring your own GKE clusters to Google Cloud’s new Game Servers product. Game Servers offers an easily automated management layer to coordinate your global Agones clusters, while still giving you a massive amount of flexibility via open source. 

Resource(s):
Learn more about Agones and Google Cloud Game Servers:
Game Servers → https://goo.gle/3dhlaV8
Agones → https://goo.gle/2xY3CNz
Discover which of our game development solutions best suit your needs → https://goo.gle/2QvS6zA 

Speaker(s): Mark Mandel

Watch more Google for Games Developer Summit: 
Mobile Sessions → https://goo.gle/2Ixkxsn 
Cloud Sessions → https://goo.gle/2TQr1rD  
Stadia Sessions → https://goo.gle/331sK1B 

Subscribe to GCP → https://goo.gle/GCP

We'd love to hear your feedback. Please take this short survey to help us improve on future sessions: https://goo.gle/3db7Wtf


event: Google for Games 2020; re_ty: Premiere; fullname: Mark Mandel;",2020-03-23 17:00:10+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/OF8EtzQ4e6c/hqdefault.jpg,0:23:04,hd,True,False,2d,13661,237,0,0,23215,https://www.youtube.com/watch?v=OF8EtzQ4e6c,9.522373535291795,Top Quartile
N83Ru1c77U4,Top 3 platform risks in Cloud Security,"In this episode of Cloud Security Basics, Carter Morgan speaks to how you can secure the physical systems that house and deliver information for your cloud-based application. Specifically, he talks about how Google Cloud runs on the very same infrastructure it provides to customers, enabling customers to use protections - like fuzzers, static analysis tools, and web security scanners - to protect their applications and businesses. 

Watch more episodes of Cloud Security Basics → https://goo.gle/2UAI69x 
Subscribe to get all the episodes as they come out → https://goo.gle/GoogleCloudTech  

Product: Webrisk, Cloud Armor; fullname: Carter Morgan;

#CloudSecurityBasics",2020-03-24 23:00:06+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/N83Ru1c77U4/hqdefault.jpg,0:05:08,hd,True,False,2d,11699,172,0,0,23211,https://www.youtube.com/watch?v=N83Ru1c77U4,9.367344120785848,Top Quartile
E5hMcDH9_u8,How to build a machine learning strategy,"In this episode of Eyes on Enterprise, Stephanie Wong invites Yufueng Guo, Developer Advocate for machine learning, to talk about how enterprises can incorporate ML into their environments, build workflows, and apply them to real world scenarios. Specifically, they discuss how to frame ML as descriptive, predictive, or prescriptive problems, and when to use tooling like Tensorflow, Keras, Scikit Learn, and Pytorch. 

Follow Stephanie Wong on Twitter → @swongful

Time Markers:
0:00 Intro
0:34 Trends in ML 
1:32 AI vs. ML 
2:57 Building an ML workflow 
10:31 ML tools and developer experience 
11:33 Approaching ML by problem type 
13:45 Processing in the cloud vs. on-prem 
17:51 Google Cloud tools 
20:12 Real world use cases 
 21:57 Takeaways 

The 7 Steps of Machine Learning → https://goo.gle/3aUPQd5 
AI Platform → https://goo.gle/2UyIPb1 
The fight against illegal deforestation with TensorFlow → https://goo.gle/38I0gLk 
AI Experiments → https://goo.gle/3aBsY1Y 

For more content like this, subscribe to the GCP Channel → https://goo.gle/34tknuO 
Watch more episodes of Eyes on Enterprise →  https://goo.gle/2Uipf3X

Product: Cloud Machine Learning Engine; fullname: Stephanie Wong, Yufeng Guo;

#EyesOnEnterprise",2020-03-25 14:00:05+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/E5hMcDH9_u8/hqdefault.jpg,0:24:15,hd,True,False,2d,11254,205,0,0,23210,https://www.youtube.com/watch?v=E5hMcDH9_u8,9.328567753340833,Top Quartile
VyLmmamuOVo,Replaying and discarding messages - ep. 10,"In this episode of Pub/Sub Made Easy, Priyanka Vergadia goes into depth about the Cloud Pub/Sub feature called “Seek”. Specifically, she shows how to perform a seek operation - either seeking a specific snapshot or time - and how it extends the subscriber functionality, allowing you to replay previously acked messages and purging them. 

Receiving messages using Pull → https://goo.gle/38FpomT 
Replaying and purging messages → https://goo.gle/2IHaZLB 
Quickstart: Replaying Messages → https://goo.gle/38QYvvH 

Pub/Sub Made Easy playlist → https://goo.gle/2XQ3vwC
Subscribe to the GCP channel → https://goo.gle/GCP


Product:Cloud - Data Analytics - PubSub; fullname: Priyanka Vergadia;

#PubSubMadeEasy",2020-03-27 16:00:13+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/VyLmmamuOVo/hqdefault.jpg,0:03:54,hd,True,False,2d,25620,274,0,0,23206,https://www.youtube.com/watch?v=VyLmmamuOVo,10.15116760669524,Top Quartile
2VpvWhDdXsI,Accessing G Suite REST APIs | For Student Developers,"The ""Google Cloud for Student Developers"" video series was created to encourage students majoring in STEM fields to gain development experience using industry APIs (application programming interfaces) for career readiness. In this second entry of the G Suite developer ""mini-series,"" Google engineer Wesley Chun (@wescpy) dives into the G Suite RESTful APIs, leading student (and other) developers through short examples of using the Google Drive, Docs, Sheets, and Slides APIs as well as showing inspirational ideas of what's possible and what resources are available for each API. 



Google Cloud for Student Developers playlist → https://goo.gle/GCPStudent 
Customizing G Suite playlist → https://goo.gle/2Rp30br 


Subscribe to G Suite → https://goo.gle/GSuite
Subscribe to GCP → https://goo.gle/GCP  


Intro to G Suite APIs video → https://goo.gle/2UtTkfT 




Product: G Suite, Gmail, Google Drive, Google Calendar, Google Docs, Google Sheets, Google Slides , Google Apps Script, G Suite Add-ons; fullname: Wesley Chun ;",2020-03-30 16:00:05+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/2VpvWhDdXsI/hqdefault.jpg,0:06:35,hd,True,False,2d,15749,159,0,0,23200,https://www.youtube.com/watch?v=2VpvWhDdXsI,9.66459564425378,Top Quartile
Kw4j-7Xj1jI,How does Contact Center AI Work? (extended version),"Looking to improve the customer experience? In this video, we're going into a deeper dive of Google Cloud's Contact Center AI technology and how it works! Check it out to get all the details about the components of Contact Center AI and how they fit together.

Check out Contact Center AI → https://goo.gle/2Utp3Oc",2020-04-03 18:29:32+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/Kw4j-7Xj1jI/hqdefault.jpg,0:05:48,hd,True,False,2d,41851,382,0,0,23198,https://www.youtube.com/watch?v=Kw4j-7Xj1jI,10.641894864500937,Top Quartile
C_z6Yi5cWnc,Demo of the Verily Pathfinder virtual agent template for COVID-19,"As we are moving towards life with COVID-19, businesses and clinical teams need to start strategizing and implementing different ways in which they can interact with their customers. Many businesses are unable to answer COVID related questions or concerns in real-time, having extensive wait times and busy lines. The featured Rapid Response Virtual Agent helps customers get answers to their questions 24/7 via artificial intelligence. 

Rapid Response Virtual Agent → https://goo.gle/3c5SoFM 
Build and deploy virtual agent rapidly with Dialogflow → https://goo.gle/2UUEctb 
Contact Center AI → https://goo.gle/2JMbW5G 

For more videos like these, please subscribe →  https://goo.gle/GCP

Product: Contact Center AI, Rapid Response Virtual Agent; fullname: Priyanka Vergadia;",2020-04-07 15:30:04+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/C_z6Yi5cWnc/hqdefault.jpg,0:03:42,hd,True,False,2d,10209,59,0,0,23196,https://www.youtube.com/watch?v=C_z6Yi5cWnc,9.231122911158712,Top Quartile
vBtcfPMv5BM,Welcome to Google Cloud Platform,"Welcome to the Google Cloud Platform channel! Always be up to date with developer technologies from your favorite series and don’t forget to subscribe.

GCP Essentials → https://goo.gle/2w9xfHR
AI Adventures → https://goo.gl/UC5usG
This Week in Cloud → hhttps://goo.gle/ThisWeek-inCloud 
Stack Chat → https://goo.gle/2HYDrJi

Subscribe to GCP → https://goo.gle/GCP",2020-04-07 21:00:28+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/vBtcfPMv5BM/hqdefault.jpg,0:00:39,hd,True,False,2d,40177,159,0,0,23195,https://www.youtube.com/watch?v=vBtcfPMv5BM,10.601074861122095,Top Quartile
D2BbLu--TEk,Load Balancing to GKE network endpoint groups,"In this episode of Get Cooking in Cloud, Priyanka Vergadia and Stephanie Wong wrap up Beyond Treat’s journey as they convert to running their web backends on GKE. You’ll learn about Network Endpoint Groups (NEG’s), an abstraction layer that enables container-native load balancing. Not only can they still provision HTTP(S) load balancers, but they can now route traffic to GKE pods - as opposed to GKE nodes - for optimal traffic distribution and scalability. 

Learn more through our hands-on labs → https://goo.gle/3fDhltP

Introducing container-native load balancing on Google Kubernetes Engine → https://goo.gle/2URQXUf 
Using container-native load balancing → https://goo.gle/2UUiB35 

Get Cooking In Cloud Playlist → https://goo.gle/2L48nYS 
Subscribe to the GCP Channel → https://goo.gle/GCP

Product: GKE, Network Endpoint Groups; fullname: Priyanka Vergadia, Stephanie Wong;

#GetCookingInCloud",2020-04-09 16:00:06+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/D2BbLu--TEk/hqdefault.jpg,0:05:00,hd,True,False,2d,14513,244,0,0,23192,https://www.youtube.com/watch?v=D2BbLu--TEk,9.582868979838082,Top Quartile
jHojeFCc5HE,Using the What-If Tool for explainability,"In this episode of AI Adventures, Yufeng Guo speaks to how you can inspect your machine learning models via the new What-If tool. Specifically, he speaks to the different features that are integrated into the What-If tool - such as the Facets Dive tool, Performance & Fairness tab, and the Facets Overview tool - that allows users to create predictions for new edit values, check overall model performance, and look at the distribution of data points within their models. 

Learn more about the What-If tool → https://goo.gle/33YhbZk 
Play around with the Census dataset on the What-If tool → https://goo.gle/2JrkU8f 

Check out the rest of the Cloud AI Adventures playlist →  https://goo.gl/UC5usG
Subscribe to get all the episodes as they come out →  https://goo.gl/S0AS51 

product: Cloud AI Platform; fullname: Yufeng Guo;

#AIAdventures",2020-04-09 23:00:14+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/jHojeFCc5HE/hqdefault.jpg,0:04:49,hd,True,False,2d,10744,284,0,0,23191,https://www.youtube.com/watch?v=jHojeFCc5HE,9.282195809076612,Top Quartile
SRq21GRT31g,Getting Started with Kubeflow,"In this episode of Kubefow 101, we’ll show you how to set up and deploy Kubeflow →  https://goo.gle/2XfJVvh 

Specifically, we’ll be looking at how you can set up Kubeflow on any of your GKE clusters, how to use the Google Cloud Deployer, and how to connect to Kubeflow.

Creating and managing projects → http://goo.gle/3pTxTmv 
Deploying Kubeflow → https://goo.gle/3m8dbNG 

Watch more episodes of Kubeflow 101 → https://goo.gle/3cqY2lR 
Subscribe to the GCP Channel → https://goo.gle/GCP

Product: Kubeflow, GKE; fullname: Stephanie Wong;

#Kubeflow101",2020-04-11 23:00:06+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/SRq21GRT31g/hqdefault.jpg,0:03:51,hd,True,False,2d,58116,440,0,0,23189,https://www.youtube.com/watch?v=SRq21GRT31g,10.97021349900857,Top Quartile
qR-HMOcJC8c,Securing customer data,"In this episode of Cloud Security Basics, Carter Morgan speaks to how you can secure data that is in rest and data that is in transit. Specifically, he talks about how the features of Google Cloud - such as encryption at the application layer, Google Front End Servers, and cryptography of data via Google Cloud RPC mechanisms - work to isolate customer data from potential threats. 

Top 3 data risks in Cloud Security → https://goo.gle/2wNtoE7 

Watch more episodes of Cloud Security Basics → https://goo.gle/2UAI69x 
Subscribe to get all the episodes as they come out → https://goo.gle/GoogleCloudTech  

Product: Google Front End Servers, Google Cloud RPC; fullname: Carter Morgan;

#CloudSecurityBasics",2020-04-14 23:00:22+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/qR-HMOcJC8c/hqdefault.jpg,0:05:37,hd,True,False,2d,13399,201,0,0,23187,https://www.youtube.com/watch?v=qR-HMOcJC8c,9.503009985939002,Top Quartile
2-P4cSCk1VM,Artifact Registry: Containerizing and deploying Java applications,"In this video, we’ll show you the ongoing evolution of Google Container Registry into Artifact Registry. Specifically,  we’ll show you the new features that come with Artifact Registry - such as regional repositories, multiple repositories per project, and repository-native identity access management - and how artifact registry is able to integrate with Java and Cloud Build alike. 

Artifact Registry → https://goo.gle/3e4uLiw 


Product: Cloud Build ; fullname: Juan Sebastian Oviedo;",2020-04-17 23:00:01+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/2-P4cSCk1VM/hqdefault.jpg,0:03:21,hd,True,False,2d,12499,124,0,0,23184,https://www.youtube.com/watch?v=2-P4cSCk1VM,9.433483923290392,Top Quartile
